,area,franchise,small_area,closed,period_month,univ_count,univ_area,univ_pop
12235,42.46,0,0,1,21,0.0,0.0,0.0
12236,13.0,0,1,1,3,0.0,0.0,0.0
12237,15.36,0,1,1,12,3.0,1049479.0,22578.0
12238,19.6,0,1,1,15,3.0,1049479.0,22578.0
12239,41.09,0,0,1,38,1.0,18619.0,1014.0
12240,33.0,0,0,1,39,0.0,0.0,0.0
12241,20.0,0,1,1,19,0.0,0.0,0.0
12242,87.18,0,0,1,0,0.0,0.0,0.0
12243,110.05,0,0,1,29,0.0,0.0,0.0
12244,50.0,0,0,1,33,0.0,0.0,0.0
12245,28.0,0,1,1,13,0.0,0.0,0.0
12246,8.57,0,1,1,3,0.0,0.0,0.0
12247,32.29,0,0,1,35,0.0,0.0,0.0
12248,20.06,0,1,1,48,0.0,0.0,0.0
12249,65.0,0,0,1,37,1.0,81199.0,9333.0
12250,21.31,0,1,1,7,0.0,0.0,0.0
12251,38.57,0,0,1,45,0.0,0.0,0.0
12252,18.18,0,1,1,40,0.0,0.0,0.0
12253,40.67,0,0,1,24,0.0,0.0,0.0
12254,104.21,0,0,1,25,0.0,0.0,0.0
12255,50.79,0,0,1,0,0.0,0.0,0.0
12256,32.46,0,0,1,33,0.0,0.0,0.0
12257,40.74,0,0,1,44,0.0,0.0,0.0
12258,10.0,0,1,1,0,0.0,0.0,0.0
12259,150.32,0,0,1,23,0.0,0.0,0.0
12260,26.28,0,1,1,42,1.0,29399.0,5939.0
12261,66.0,0,0,1,9,1.0,351547.0,14567.0
12262,15.0,0,1,1,43,0.0,0.0,0.0
12263,39.0,0,0,1,32,0.0,0.0,0.0
12264,6.0,0,1,1,0,0.0,0.0,0.0
12265,83.49,0,0,1,8,0.0,0.0,0.0
12266,23.0,0,1,1,33,0.0,0.0,0.0
12267,16.3,0,1,1,31,0.0,0.0,0.0
12268,67.0,0,0,1,32,0.0,0.0,0.0
12269,17.16,0,1,1,25,0.0,0.0,0.0
12270,30.0,0,1,1,36,0.0,0.0,0.0
12271,65.0,0,0,1,41,0.0,0.0,0.0
12272,33.0,0,0,1,25,0.0,0.0,0.0
12273,186.14,0,0,1,13,0.0,0.0,0.0
12274,18.0,0,1,1,0,0.0,0.0,0.0
12275,49.59,0,0,1,11,0.0,0.0,0.0
12276,20.0,0,1,1,12,0.0,0.0,0.0
12277,11.56,0,1,1,23,1.0,74694.0,1374.0
12278,56.1,0,0,1,20,0.0,0.0,0.0
12279,9.9,0,1,1,13,0.0,0.0,0.0
12280,60.33,0,0,1,48,0.0,0.0,0.0
12281,4.62,0,1,1,35,0.0,0.0,0.0
12282,9.87,0,1,1,82,0.0,0.0,0.0
12283,29.7,0,1,1,7,0.0,0.0,0.0
12284,48.56,0,0,1,39,0.0,0.0,0.0
12285,43.44,0,0,1,63,0.0,0.0,0.0
12286,16.25,0,1,1,39,0.0,0.0,0.0
12287,112.79,0,0,1,16,0.0,0.0,0.0
12288,11.5,0,1,1,57,0.0,0.0,0.0
12289,53.7,0,0,1,28,0.0,0.0,0.0
12290,49.95,0,0,1,80,0.0,0.0,0.0
12291,46.0,0,0,1,86,1.0,29399.0,5939.0
12292,101.84,0,0,1,96,0.0,0.0,0.0
12293,26.96,0,1,1,63,0.0,0.0,0.0
12294,13.49,0,1,1,109,0.0,0.0,0.0
12295,29.05,0,1,1,46,1.0,29399.0,5939.0
12296,45.0,0,0,1,67,0.0,0.0,0.0
12297,39.9,0,0,1,1,0.0,0.0,0.0
12298,33.0,0,0,1,4,0.0,0.0,0.0
12299,19.14,0,1,1,12,1.0,29399.0,5939.0
12300,26.51,0,1,1,59,1.0,29399.0,5939.0
12301,35.93,0,0,1,25,0.0,0.0,0.0
12302,27.2,0,1,1,72,0.0,0.0,0.0
12303,30.0,0,1,1,3,0.0,0.0,0.0
12304,59.76,0,0,1,54,0.0,0.0,0.0
12305,76.03,0,0,1,27,0.0,0.0,0.0
12306,17.26,0,1,1,107,0.0,0.0,0.0
12307,20.0,0,1,1,8,0.0,0.0,0.0
12308,34.7,0,0,1,59,1.0,82662.0,1444.0
12309,23.02,0,1,1,44,0.0,0.0,0.0
12310,18.56,0,1,1,100,0.0,0.0,0.0
12311,46.0,0,0,1,69,0.0,0.0,0.0
12312,63.93,0,0,1,34,0.0,0.0,0.0
12313,62.0,0,0,1,12,0.0,0.0,0.0
12314,49.4,0,0,1,54,0.0,0.0,0.0
12315,43.0,0,0,1,28,0.0,0.0,0.0
12316,65.75,0,0,1,61,0.0,0.0,0.0
12317,104.06,0,0,1,15,0.0,0.0,0.0
12318,37.8,0,0,1,11,0.0,0.0,0.0
12319,92.0,0,0,1,97,0.0,0.0,0.0
12320,184.8,0,0,1,61,0.0,0.0,0.0
12321,79.66,0,0,1,70,0.0,0.0,0.0
12322,74.83,0,0,1,20,0.0,0.0,0.0
12323,38.35,0,0,1,105,0.0,0.0,0.0
12324,137.75,0,0,1,107,0.0,0.0,0.0
12325,19.0,0,1,1,54,0.0,0.0,0.0
12326,27.07,0,1,1,14,0.0,0.0,0.0
12327,145.0,0,0,1,15,0.0,0.0,0.0
12328,10.0,0,1,1,6,1.0,82662.0,1444.0
12329,12.0,0,1,1,20,0.0,0.0,0.0
12330,78.4,0,0,1,52,0.0,0.0,0.0
12331,33.0,0,0,1,18,0.0,0.0,0.0
12332,26.91,0,1,1,34,0.0,0.0,0.0
12333,16.52,0,1,1,39,1.0,29399.0,5939.0
12334,37.78,0,0,1,22,0.0,0.0,0.0
12335,16.52,0,1,1,15,0.0,0.0,0.0
12336,29.75,0,1,1,95,0.0,0.0,0.0
12337,65.81,0,0,1,36,0.0,0.0,0.0
12338,66.8,0,0,1,159,0.0,0.0,0.0
12339,13.2,0,1,1,187,0.0,0.0,0.0
12340,46.25,0,0,1,98,0.0,0.0,0.0
12341,9.9,0,1,1,30,0.0,0.0,0.0
12342,37.44,0,0,1,14,0.0,0.0,0.0
12343,76.64,0,0,1,56,1.0,29399.0,5939.0
12344,23.1,0,1,1,67,1.0,29399.0,5939.0
12345,33.0,0,0,1,39,0.0,0.0,0.0
12346,60.0,0,0,1,45,0.0,0.0,0.0
12347,22.0,0,1,1,0,0.0,0.0,0.0
12348,62.7,0,0,1,55,0.0,0.0,0.0
12349,34.0,0,0,1,73,0.0,0.0,0.0
12350,20.0,0,1,1,138,0.0,0.0,0.0
12351,59.08,0,0,1,26,0.0,0.0,0.0
12352,31.63,0,0,1,17,1.0,29399.0,5939.0
12353,117.22,0,0,1,60,0.0,0.0,0.0
12354,33.62,0,0,1,16,0.0,0.0,0.0
12355,51.83,0,0,1,0,1.0,29399.0,5939.0
12356,15.57,0,1,1,20,0.0,0.0,0.0
12357,49.36,0,0,1,1,1.0,29399.0,5939.0
12358,31.63,0,0,1,10,1.0,29399.0,5939.0
12359,10.0,0,1,1,1,0.0,0.0,0.0
12360,118.2,0,0,1,59,0.0,0.0,0.0
12361,1044.0,0,0,1,39,1.0,111902.0,2410.0
12362,21.0,0,1,1,34,1.0,29399.0,5939.0
12363,172.62,0,0,1,8,0.0,0.0,0.0
12364,28.5,0,1,1,76,0.0,0.0,0.0
12365,27.0,0,1,1,3,0.0,0.0,0.0
12366,33.01,0,0,1,6,1.0,86673.0,903.0
12367,81.57,0,0,1,4,1.0,82662.0,1444.0
12368,18.0,0,1,1,0,0.0,0.0,0.0
12369,16.0,0,1,1,23,0.0,0.0,0.0
12370,57.72,0,0,1,4,0.0,0.0,0.0
12371,30.0,0,1,1,14,0.0,0.0,0.0
12372,19.24,0,1,1,10,0.0,0.0,0.0
12373,33.0,0,0,1,68,0.0,0.0,0.0
12374,95.25,0,0,1,8,0.0,0.0,0.0
12375,122.75,0,0,1,69,0.0,0.0,0.0
12376,17.39,0,1,1,110,0.0,0.0,0.0
12377,16.53,0,1,1,24,0.0,0.0,0.0
12378,51.2,0,0,1,49,0.0,0.0,0.0
12379,55.53,0,0,1,88,0.0,0.0,0.0
12380,37.93,0,0,1,23,1.0,29399.0,5939.0
12381,93.04,0,0,1,19,0.0,0.0,0.0
12382,21.51,0,1,1,18,1.0,29399.0,5939.0
12383,33.0,0,0,1,77,0.0,0.0,0.0
12384,71.91,0,0,1,80,0.0,0.0,0.0
12385,30.0,0,1,1,61,0.0,0.0,0.0
12386,53.76,0,0,1,21,1.0,29399.0,5939.0
12387,112.2,0,0,1,12,0.0,0.0,0.0
12388,64.1,0,0,1,101,0.0,0.0,0.0
12389,33.0,0,0,1,75,1.0,111902.0,2410.0
12390,63.91,0,0,1,92,0.0,0.0,0.0
12391,38.5,0,0,1,55,0.0,0.0,0.0
12392,42.84,0,0,1,107,1.0,29399.0,5939.0
12393,18.0,0,1,1,32,0.0,0.0,0.0
12394,5.5,0,1,1,27,0.0,0.0,0.0
12395,21.0,0,1,1,23,0.0,0.0,0.0
12396,86.0,0,0,1,30,0.0,0.0,0.0
12397,32.3,0,0,1,51,0.0,0.0,0.0
12398,7.0,0,1,1,8,1.0,82662.0,1444.0
12399,26.0,0,1,1,53,1.0,86673.0,903.0
12400,36.2,0,0,1,74,0.0,0.0,0.0
12401,34.0,0,0,1,36,0.0,0.0,0.0
12402,6.6,0,1,1,31,0.0,0.0,0.0
12403,21.78,0,1,1,45,0.0,0.0,0.0
12404,88.3,0,0,1,30,0.0,0.0,0.0
12405,39.2,0,0,1,24,0.0,0.0,0.0
12406,83.49,0,0,1,91,0.0,0.0,0.0
12407,7.26,0,1,1,7,0.0,0.0,0.0
12408,24.0,0,1,1,111,0.0,0.0,0.0
12409,33.0,0,0,1,22,0.0,0.0,0.0
12410,33.0,0,0,1,16,0.0,0.0,0.0
12411,14.7,0,1,1,87,0.0,0.0,0.0
12412,18.0,0,1,1,25,0.0,0.0,0.0
12413,9.75,0,1,1,29,0.0,0.0,0.0
12414,32.44,0,0,1,24,0.0,0.0,0.0
12415,52.0,0,0,1,24,0.0,0.0,0.0
12416,37.93,0,0,1,63,1.0,29399.0,5939.0
12417,51.39,0,0,1,64,0.0,0.0,0.0
12418,36.36,0,0,1,26,0.0,0.0,0.0
12419,63.44,0,0,1,37,0.0,0.0,0.0
12420,46.9,0,0,1,3,0.0,0.0,0.0
12421,20.0,0,1,1,14,0.0,0.0,0.0
12422,94.23,0,0,1,11,0.0,0.0,0.0
12423,3.3,0,1,1,10,0.0,0.0,0.0
12424,26.0,0,1,1,35,0.0,0.0,0.0
12425,89.9,0,0,1,177,0.0,0.0,0.0
12426,69.88,0,0,1,452,0.0,0.0,0.0
12427,67.8,0,0,1,241,0.0,0.0,0.0
12428,135.47,0,0,1,238,0.0,0.0,0.0
12429,102.96,0,0,1,122,0.0,0.0,0.0
12430,110.34,0,0,1,16,0.0,0.0,0.0
12431,39.6,0,0,1,0,0.0,0.0,0.0
12432,58.75,0,0,1,6,0.0,0.0,0.0
12433,34.0,0,0,1,52,0.0,0.0,0.0
12434,26.5,0,1,1,73,0.0,0.0,0.0
12435,33.38,0,0,1,18,0.0,0.0,0.0
12436,80.0,0,0,1,165,0.0,0.0,0.0
12437,39.0,0,0,1,14,1.0,86673.0,903.0
12438,6.6,0,1,1,70,0.0,0.0,0.0
12439,33.0,0,0,1,30,0.0,0.0,0.0
12440,156.77,0,0,1,36,0.0,0.0,0.0
12441,78.58,0,0,1,145,0.0,0.0,0.0
12442,35.52,0,0,1,192,0.0,0.0,0.0
12443,78.32,0,0,1,146,0.0,0.0,0.0
12444,126.62,0,0,1,146,0.0,0.0,0.0
12445,60.59,0,0,1,367,0.0,0.0,0.0
12446,119.2,0,0,1,101,0.0,0.0,0.0
12447,101.71,0,0,1,254,0.0,0.0,0.0
12448,223.05,0,0,1,250,0.0,0.0,0.0
12449,49.9,0,0,1,39,0.0,0.0,0.0
12450,46.5,0,0,1,35,1.0,111902.0,2410.0
12451,24.2,0,1,1,10,0.0,0.0,0.0
12452,47.85,0,0,1,45,1.0,82662.0,1444.0
12453,50.0,0,0,1,3,0.0,0.0,0.0
12454,33.0,0,0,1,4,0.0,0.0,0.0
12455,120.75,0,0,1,148,0.0,0.0,0.0
12456,95.0,0,0,1,148,0.0,0.0,0.0
12457,69.93,0,0,1,148,0.0,0.0,0.0
12458,93.68,0,0,1,266,0.0,0.0,0.0
12459,69.54,0,0,1,141,0.0,0.0,0.0
12460,75.91,0,0,1,131,0.0,0.0,0.0
12461,33.0,0,0,1,9,0.0,0.0,0.0
12462,37.45,0,0,1,140,0.0,0.0,0.0
12463,9.9,0,1,1,68,0.0,0.0,0.0
12464,31.0,0,0,1,46,0.0,0.0,0.0
12465,97.4,0,0,1,87,0.0,0.0,0.0
12466,86.74,0,0,1,148,0.0,0.0,0.0
12467,91.04,0,0,1,120,0.0,0.0,0.0
12468,60.84,0,0,1,88,0.0,0.0,0.0
12469,117.6,0,0,1,144,0.0,0.0,0.0
12470,163.8,0,0,1,91,0.0,0.0,0.0
12471,80.49,0,0,1,121,0.0,0.0,0.0
12472,40.12,0,0,1,331,0.0,0.0,0.0
12473,93.31,0,0,1,183,0.0,0.0,0.0
12474,46.5,0,0,1,74,0.0,0.0,0.0
12475,78.06,0,0,1,183,0.0,0.0,0.0
12476,120.27,0,0,1,155,0.0,0.0,0.0
12477,78.08,0,0,1,91,0.0,0.0,0.0
12478,84.6,0,0,1,77,0.0,0.0,0.0
12479,109.7,0,0,1,144,0.0,0.0,0.0
12480,133.28,0,0,1,185,0.0,0.0,0.0
12481,41.34,0,0,1,304,0.0,0.0,0.0
12482,70.74,0,0,1,165,0.0,0.0,0.0
12483,22.4,0,1,1,135,0.0,0.0,0.0
12484,60.0,0,0,1,112,0.0,0.0,0.0
12485,84.6,0,0,1,134,1.0,111902.0,2410.0
12486,81.5,0,0,1,214,0.0,0.0,0.0
12487,441.95,0,0,1,51,0.0,0.0,0.0
12488,38.31,0,0,1,224,0.0,0.0,0.0
12489,73.9,0,0,1,242,0.0,0.0,0.0
12490,39.22,0,0,1,142,0.0,0.0,0.0
12491,95.34,0,0,1,195,0.0,0.0,0.0
12492,108.78,0,0,1,284,0.0,0.0,0.0
12493,59.22,0,0,1,138,0.0,0.0,0.0
12494,27.0,0,1,1,124,0.0,0.0,0.0
12495,11.5,0,1,1,66,0.0,0.0,0.0
12496,56.1,0,0,1,163,0.0,0.0,0.0
12497,0.0,0,1,1,132,0.0,0.0,0.0
12498,107.8,0,0,1,0,0.0,0.0,0.0
12499,7.18,0,1,1,115,0.0,0.0,0.0
12500,30.0,0,1,1,2,0.0,0.0,0.0
12501,18.0,0,1,1,23,0.0,0.0,0.0
12502,77.96,0,0,1,64,0.0,0.0,0.0
12503,158.92,0,0,1,49,0.0,0.0,0.0
12504,23.14,0,1,1,76,0.0,0.0,0.0
12505,11.43,0,1,1,27,0.0,0.0,0.0
12506,30.76,0,0,1,47,0.0,0.0,0.0
12507,226.0,0,0,1,74,0.0,0.0,0.0
12508,17.6,0,1,1,88,0.0,0.0,0.0
12509,23.7,0,1,1,16,0.0,0.0,0.0
12510,62.7,0,0,1,110,0.0,0.0,0.0
12511,26.81,0,1,1,14,0.0,0.0,0.0
12512,92.17,0,0,1,57,0.0,0.0,0.0
12513,24.03,0,1,1,48,0.0,0.0,0.0
12514,58.69,0,0,1,31,0.0,0.0,0.0
12515,70.0,0,0,1,76,1.0,82662.0,1444.0
12516,19.74,0,1,1,76,0.0,0.0,0.0
12517,20.0,0,1,1,61,0.0,0.0,0.0
12518,51.85,0,0,1,25,0.0,0.0,0.0
12519,39.52,0,0,1,87,0.0,0.0,0.0
12520,19.6,0,1,1,16,0.0,0.0,0.0
12521,15.0,0,1,1,29,1.0,82662.0,1444.0
12522,49.5,0,0,1,24,0.0,0.0,0.0
12523,18.42,0,1,1,15,1.0,82662.0,1444.0
12524,54.58,0,0,1,18,0.0,0.0,0.0
12525,49.8,0,0,1,13,0.0,0.0,0.0
12526,62.0,0,0,1,33,0.0,0.0,0.0
12527,55.33,0,0,1,40,1.0,82662.0,1444.0
12528,35.93,0,0,1,47,0.0,0.0,0.0
12529,30.0,0,1,1,37,1.0,111902.0,2410.0
12530,11.55,0,1,1,128,0.0,0.0,0.0
12531,12.31,0,1,1,70,0.0,0.0,0.0
12532,18.68,0,1,1,56,0.0,0.0,0.0
12533,95.94,0,0,1,46,0.0,0.0,0.0
12534,56.36,0,0,1,50,0.0,0.0,0.0
12535,99.0,0,0,1,52,0.0,0.0,0.0
12536,44.96,0,0,1,87,0.0,0.0,0.0
12537,83.91,0,0,1,304,0.0,0.0,0.0
12538,74.04,0,0,1,40,0.0,0.0,0.0
12539,64.75,0,0,1,6,0.0,0.0,0.0
12540,55.17,0,0,1,3,0.0,0.0,0.0
12541,94.74,0,0,1,3,0.0,0.0,0.0
12542,54.06,0,0,1,263,0.0,0.0,0.0
12543,110.3,0,0,1,18,0.0,0.0,0.0
12544,89.1,0,0,1,80,0.0,0.0,0.0
12545,68.44,0,0,1,23,0.0,0.0,0.0
12546,45.18,0,0,1,59,0.0,0.0,0.0
12547,100.45,0,0,1,13,0.0,0.0,0.0
12548,62.53,0,0,1,74,0.0,0.0,0.0
12549,130.8,0,0,1,36,0.0,0.0,0.0
12550,48.96,0,0,1,14,0.0,0.0,0.0
12551,30.46,0,0,1,77,0.0,0.0,0.0
12552,50.68,0,0,1,94,0.0,0.0,0.0
12553,42.9,0,0,1,50,0.0,0.0,0.0
12554,44.5,0,0,1,11,0.0,0.0,0.0
12555,35.6,0,0,1,180,0.0,0.0,0.0
12556,19.8,0,1,1,17,0.0,0.0,0.0
12557,79.02,0,0,1,167,0.0,0.0,0.0
12558,167.6,0,0,1,170,0.0,0.0,0.0
12559,127.44,0,0,1,167,0.0,0.0,0.0
12560,40.7,0,0,1,248,0.0,0.0,0.0
12561,108.0,0,0,1,146,0.0,0.0,0.0
12562,65.88,0,0,1,172,0.0,0.0,0.0
12563,99.43,0,0,1,353,0.0,0.0,0.0
12564,93.86,0,0,1,308,0.0,0.0,0.0
12565,65.82,0,0,1,173,0.0,0.0,0.0
12566,93.66,0,0,1,257,0.0,0.0,0.0
12567,101.16,0,0,1,209,0.0,0.0,0.0
12568,122.99,0,0,1,167,0.0,0.0,0.0
12569,97.0,0,0,1,177,0.0,0.0,0.0
12570,49.5,0,0,1,90,1.0,111902.0,2410.0
12571,43.56,0,0,1,22,1.0,29399.0,5939.0
12572,26.4,0,1,1,34,1.0,29399.0,5939.0
12573,80.43,0,0,1,314,0.0,0.0,0.0
12574,63.3,0,0,1,224,0.0,0.0,0.0
12575,74.95,0,0,1,262,0.0,0.0,0.0
12576,36.0,0,0,1,246,0.0,0.0,0.0
12577,101.37,0,0,1,166,0.0,0.0,0.0
12578,46.0,0,0,1,96,0.0,0.0,0.0
12579,46.25,0,0,1,87,0.0,0.0,0.0
12580,229.0,0,0,1,17,1.0,82662.0,1444.0
12581,36.3,0,0,1,38,1.0,111902.0,2410.0
12582,29.9,0,1,1,23,1.0,82662.0,1444.0
12583,33.0,0,0,1,0,0.0,0.0,0.0
12584,39.42,0,0,1,4,0.0,0.0,0.0
12585,81.13,0,0,1,9,0.0,0.0,0.0
12586,20.4,0,1,1,6,0.0,0.0,0.0
12587,40.0,0,0,1,37,0.0,0.0,0.0
12588,53.75,0,0,1,82,1.0,29399.0,5939.0
12589,27.3,0,1,1,21,0.0,0.0,0.0
12590,24.0,0,1,1,0,1.0,29399.0,5939.0
12591,33.0,0,0,1,25,0.0,0.0,0.0
12592,73.1,0,0,1,0,0.0,0.0,0.0
12593,24.37,0,1,1,5,1.0,29399.0,5939.0
12594,23.4,0,1,1,28,0.0,0.0,0.0
12595,32.78,0,0,1,65,0.0,0.0,0.0
12596,28.0,0,1,1,20,1.0,29399.0,5939.0
12597,62.26,0,0,1,123,0.0,0.0,0.0
12598,36.54,0,0,1,6,0.0,0.0,0.0
12599,35.6,0,0,1,83,0.0,0.0,0.0
12600,64.8,0,0,1,94,0.0,0.0,0.0
12601,27.52,0,1,1,3,0.0,0.0,0.0
12602,10.0,0,1,1,5,0.0,0.0,0.0
12603,26.4,0,1,1,111,0.0,0.0,0.0
12604,4.0,0,1,1,0,0.0,0.0,0.0
12605,11.77,0,1,1,36,1.0,82662.0,1444.0
12606,45.0,0,0,1,50,0.0,0.0,0.0
12607,62.3,0,0,1,101,0.0,0.0,0.0
12608,0.0,0,1,1,1,0.0,0.0,0.0
12609,60.2,0,0,1,25,1.0,29399.0,5939.0
12610,29.7,0,1,1,97,0.0,0.0,0.0
12611,47.2,0,0,1,14,0.0,0.0,0.0
12612,19.1,0,1,1,31,0.0,0.0,0.0
12613,88.44,0,0,1,62,0.0,0.0,0.0
12614,76.0,0,0,1,40,0.0,0.0,0.0
12615,19.83,0,1,1,12,0.0,0.0,0.0
12616,12.0,0,1,1,96,0.0,0.0,0.0
12617,24.46,0,1,1,14,0.0,0.0,0.0
12618,360.0,0,0,1,0,0.0,0.0,0.0
12619,30.0,0,1,1,26,0.0,0.0,0.0
12620,14.43,0,1,1,65,0.0,0.0,0.0
12621,48.25,0,0,1,126,1.0,29399.0,5939.0
12622,86.02,0,0,1,14,0.0,0.0,0.0
12623,39.9,0,0,1,5,0.0,0.0,0.0
12624,30.0,0,1,1,6,1.0,29399.0,5939.0
12625,23.0,0,1,1,12,0.0,0.0,0.0
12626,16.5,0,1,1,12,0.0,0.0,0.0
12627,28.0,0,1,1,7,1.0,29399.0,5939.0
12628,36.0,0,0,1,1,1.0,111902.0,2410.0
12629,91.66,0,0,1,125,0.0,0.0,0.0
12630,9.9,0,1,1,109,0.0,0.0,0.0
12631,6.6,0,1,1,18,1.0,82662.0,1444.0
12632,72.74,0,0,1,278,0.0,0.0,0.0
12633,27.0,0,1,1,5,0.0,0.0,0.0
12634,26.0,0,1,1,25,1.0,86673.0,903.0
12635,26.0,0,1,1,28,0.0,0.0,0.0
12636,76.09,0,0,1,51,0.0,0.0,0.0
12637,117.34,0,0,1,299,0.0,0.0,0.0
12638,47.17,0,0,1,22,0.0,0.0,0.0
12639,75.0,0,0,1,62,0.0,0.0,0.0
12640,39.27,0,0,1,56,1.0,82662.0,1444.0
12641,39.0,0,0,1,45,0.0,0.0,0.0
12642,21.0,0,1,1,99,0.0,0.0,0.0
12643,36.58,0,0,1,49,0.0,0.0,0.0
12644,81.0,0,0,1,131,0.0,0.0,0.0
12645,74.88,0,0,1,218,0.0,0.0,0.0
12646,107.14,0,0,1,143,0.0,0.0,0.0
12647,39.95,0,0,1,90,0.0,0.0,0.0
12648,94.6,0,0,1,107,0.0,0.0,0.0
12649,24.12,0,1,1,143,0.0,0.0,0.0
12650,101.82,0,0,1,288,0.0,0.0,0.0
12651,49.74,0,0,1,177,0.0,0.0,0.0
12652,81.38,0,0,1,144,0.0,0.0,0.0
12653,55.9,0,0,1,368,0.0,0.0,0.0
12654,125.86,0,0,1,229,0.0,0.0,0.0
12655,11.2,0,1,1,113,0.0,0.0,0.0
12656,76.26,0,0,1,92,0.0,0.0,0.0
12657,36.0,0,0,1,15,0.0,0.0,0.0
12658,37.59,0,0,1,102,0.0,0.0,0.0
12659,19.8,0,1,1,5,0.0,0.0,0.0
12660,19.17,0,1,1,68,0.0,0.0,0.0
12661,30.59,0,0,1,15,0.0,0.0,0.0
12662,115.31,0,0,1,34,1.0,29399.0,5939.0
12663,67.28,0,0,1,24,0.0,0.0,0.0
12664,21.05,0,1,1,16,0.0,0.0,0.0
12665,73.4,0,0,1,50,0.0,0.0,0.0
12666,286.15,0,0,1,53,0.0,0.0,0.0
12667,49.0,0,0,1,86,0.0,0.0,0.0
12668,88.3,0,0,1,91,0.0,0.0,0.0
12669,47.12,0,0,1,299,0.0,0.0,0.0
12670,86.42,0,0,1,196,0.0,0.0,0.0
12671,72.83,0,0,1,74,0.0,0.0,0.0
12672,131.08,0,0,1,126,0.0,0.0,0.0
12673,65.79,0,0,1,290,0.0,0.0,0.0
12674,71.71,0,0,1,201,0.0,0.0,0.0
12675,58.92,0,0,1,249,0.0,0.0,0.0
12676,15.0,0,1,1,2,0.0,0.0,0.0
12677,14.0,0,1,1,20,1.0,86673.0,903.0
12678,26.0,0,1,1,27,0.0,0.0,0.0
12679,33.0,0,0,1,19,0.0,0.0,0.0
12680,7.26,0,1,1,12,0.0,0.0,0.0
12681,19.8,0,1,1,50,0.0,0.0,0.0
12682,42.15,0,0,1,8,1.0,82662.0,1444.0
12683,33.06,0,0,1,14,0.0,0.0,0.0
12684,212.1,0,0,1,68,0.0,0.0,0.0
12685,109.56,0,0,1,68,0.0,0.0,0.0
12686,16.8,0,1,1,30,0.0,0.0,0.0
12687,46.2,0,0,1,79,0.0,0.0,0.0
12688,26.4,0,1,1,49,0.0,0.0,0.0
12689,138.0,0,0,1,0,0.0,0.0,0.0
12690,28.35,0,1,1,13,0.0,0.0,0.0
12691,49.0,0,0,1,1,0.0,0.0,0.0
12692,90.58,0,0,1,61,0.0,0.0,0.0
12693,46.47,0,0,1,101,0.0,0.0,0.0
12694,16.3,0,1,1,93,0.0,0.0,0.0
12695,52.05,0,0,1,5,0.0,0.0,0.0
12696,32.45,0,0,1,3,0.0,0.0,0.0
12697,65.61,0,0,1,57,0.0,0.0,0.0
12698,32.01,0,0,1,33,0.0,0.0,0.0
12699,58.28,0,0,1,56,0.0,0.0,0.0
12700,27.36,0,1,1,21,0.0,0.0,0.0
12701,142.81,0,0,1,1,0.0,0.0,0.0
12702,31.0,0,0,1,7,1.0,29399.0,5939.0
12703,33.05,0,0,1,1,0.0,0.0,0.0
12704,48.97,0,0,1,0,0.0,0.0,0.0
12705,66.0,0,0,1,116,0.0,0.0,0.0
12706,6.6,0,1,1,100,0.0,0.0,0.0
12707,69.42,0,0,1,124,0.0,0.0,0.0
12708,20.19,0,1,1,3,0.0,0.0,0.0
12709,180.96,0,0,1,72,1.0,29399.0,5939.0
12710,69.02,0,0,1,203,0.0,0.0,0.0
12711,30.0,0,1,1,106,0.0,0.0,0.0
12712,21.46,0,1,1,104,1.0,23389.0,2741.0
12713,12.14,0,1,1,93,0.0,0.0,0.0
12714,18.0,0,1,1,34,0.0,0.0,0.0
12715,23.08,0,1,1,18,0.0,0.0,0.0
12716,47.58,0,0,1,7,0.0,0.0,0.0
12717,4.5,0,1,1,8,0.0,0.0,0.0
12718,82.45,0,0,1,53,0.0,0.0,0.0
12719,39.0,0,0,1,8,0.0,0.0,0.0
12720,16.5,0,1,1,18,0.0,0.0,0.0
12721,23.1,0,1,1,3,0.0,0.0,0.0
12722,17.84,0,1,1,62,0.0,0.0,0.0
12723,37.02,0,0,1,47,0.0,0.0,0.0
12724,30.87,0,0,1,50,0.0,0.0,0.0
12725,29.0,0,1,1,82,0.0,0.0,0.0
12726,45.0,0,0,1,25,0.0,0.0,0.0
12727,36.0,0,0,1,25,1.0,29399.0,5939.0
12728,39.6,0,0,1,49,0.0,0.0,0.0
12729,95.68,0,0,1,14,0.0,0.0,0.0
12730,26.0,0,1,1,0,0.0,0.0,0.0
12731,9.56,0,1,1,7,0.0,0.0,0.0
12732,29.12,0,1,1,75,0.0,0.0,0.0
12733,33.0,0,0,1,61,1.0,29399.0,5939.0
12734,12.34,0,1,1,48,1.0,29399.0,5939.0
12735,39.95,0,0,1,24,0.0,0.0,0.0
12736,43.0,0,0,1,33,1.0,29399.0,5939.0
12737,33.0,0,0,1,48,0.0,0.0,0.0
12738,39.67,0,0,1,80,0.0,0.0,0.0
12739,115.31,0,0,1,6,1.0,29399.0,5939.0
12740,132.0,0,0,1,45,0.0,0.0,0.0
12741,48.68,0,0,1,12,0.0,0.0,0.0
12742,11.24,0,1,1,31,0.0,0.0,0.0
12743,99.0,0,0,1,4,0.0,0.0,0.0
12744,23.63,0,1,1,38,0.0,0.0,0.0
12745,49.8,0,0,1,25,0.0,0.0,0.0
12746,20.0,0,1,1,62,0.0,0.0,0.0
